date,year,month,day,dow,dow_name,is_weekend,is_regular_closed_tuesday,closed,others_closed,d_holiday,close_hour,last_entry_hour,scheduled_open_hours_nominal,scheduled_entry_hours_nominal,visitors,cdg_visitors,cgg_visitors,dsg_visitors,paid,free,domestic,english,japanese,chinese,other_foreign,foreign_total,source_year,source_file
2018-10-19,2018,10,19,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,21575,10521,5007,7610,9318,12257,17503,265,306,1045,2456,4072,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-10-20,2018,10,20,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,29098,15218,6563,15104,17073,12025,23206,1077,420,2292,2103,5892,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-10-21,2018,10,21,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,25923,13862,7159,13074,17916,8007,20262,1330,239,1494,2598,5661,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-10-22,2018,10,22,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,19642,0,0,0,11327,8315,14238,1624,505,959,2316,5404,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-10-23,2018,10,23,1,화,0,1,0,0,0,18.0,17.0,9.0,8.0,241,10692,3054,6514,0,241,226,0,0,0,15,15,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-10-24,2018,10,24,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,24751,10317,3937,7768,13179,11572,19291,1265,370,1882,1943,5460,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-10-25,2018,10,25,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,23642,10538,4595,8868,12694,10948,18295,315,180,1399,3453,5347,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-10-26,2018,10,26,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,15926,6173,2624,4832,9570,6356,13593,470,192,501,1170,2333,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-10-27,2018,10,27,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,31827,17043,10077,14570,20827,11000,25277,1308,301,1978,2963,6550,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-10-28,2018,10,28,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,20044,11171,5357,8477,14641,5403,15266,605,285,959,2929,4778,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-10-29,2018,10,29,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,20834,0,0,0,12986,7848,15097,1318,333,941,3145,5737,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-10-30,2018,10,30,1,화,0,1,0,0,0,18.0,17.0,9.0,8.0,533,12774,4451,8313,0,533,518,0,0,0,15,15,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-10-31,2018,10,31,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,21944,17567,8195,10293,2582,19362,13780,829,405,2766,4164,8164,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-01,2018,11,1,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,19363,9602,3633,7600,11063,8300,15081,591,111,1616,1964,4282,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-02,2018,11,2,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,21893,10953,5729,9138,13371,8522,17581,593,226,1456,2037,4312,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-03,2018,11,3,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,28582,17072,11336,16556,19430,9152,23061,534,271,1823,2893,5521,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-04,2018,11,4,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,19624,16137,8967,12234,12896,6728,16764,494,209,844,1313,2860,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-05,2018,11,5,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,16453,0,0,0,10103,6350,11745,1164,246,692,2606,4708,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-06,2018,11,6,1,화,0,1,0,0,0,17.0,16.0,8.0,7.0,550,11139,3896,7820,0,550,541,0,0,0,9,9,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-07,2018,11,7,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,17302,6485,2131,4941,11178,6124,12795,954,235,1222,2096,4507,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-08,2018,11,8,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,6817,3952,1010,2555,3775,3042,5251,60,112,582,812,1566,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-09,2018,11,9,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,15478,9050,3299,7617,9138,6340,11751,498,108,840,2281,3727,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-10,2018,11,10,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,21053,12977,5658,13221,12936,8117,15712,1315,284,1597,2145,5341,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-11,2018,11,11,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,16704,10189,3594,8822,10930,5774,13882,747,161,848,1066,2822,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-12,2018,11,12,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,11729,0,0,0,8221,3508,8044,1354,269,637,1425,3685,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-13,2018,11,13,1,화,0,1,0,0,0,17.0,16.0,8.0,7.0,479,9860,2871,6865,0,479,455,0,0,0,24,24,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-14,2018,11,14,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,12566,6166,2149,5430,7850,4716,7608,1401,289,1772,1496,4958,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-15,2018,11,15,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,12603,6158,2018,5441,7199,5404,10968,135,72,410,1018,1635,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-16,2018,11,16,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,14272,5486,1615,5322,8590,5682,10477,999,177,1645,974,3795,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-17,2018,11,17,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,19315,9100,3649,12030,12408,6907,15002,597,336,1722,1658,4313,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-18,2018,11,18,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,15401,8222,3176,8656,10091,5310,12607,790,214,503,1287,2794,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-19,2018,11,19,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,10087,0,0,0,6981,3106,6787,621,209,1240,1230,3300,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-20,2018,11,20,1,화,0,1,0,0,0,17.0,16.0,8.0,7.0,659,6058,1824,5103,0,659,634,0,0,0,25,25,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-21,2018,11,21,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,9285,2762,819,3167,6142,3143,5653,487,77,1891,1177,3632,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-22,2018,11,22,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,10824,9055,1000,4015,6162,4662,8739,163,168,514,1240,2085,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-23,2018,11,23,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,12327,3751,1056,4185,7364,4963,10042,514,152,992,627,2285,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-24,2018,11,24,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,13629,4626,1770,6237,8884,4745,10421,747,199,1041,1221,3208,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-25,2018,11,25,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,14250,4862,1899,6819,9924,4326,11213,564,277,756,1440,3037,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-26,2018,11,26,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,10565,0,0,0,7011,3554,6483,1350,208,1663,861,4082,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-27,2018,11,27,1,화,0,1,0,0,0,17.0,16.0,8.0,7.0,642,4447,1236,3637,0,642,626,0,0,0,16,16,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-28,2018,11,28,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,13570,4270,2042,5162,0,13570,5983,823,776,1888,4100,7587,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-29,2018,11,29,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,9192,2459,822,3457,5335,3857,6550,323,107,1224,988,2642,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-11-30,2018,11,30,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,11025,2603,930,3337,6603,4422,7983,767,195,1036,1044,3042,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-01,2018,12,1,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,15046,4734,2043,7758,10209,4837,11638,791,182,863,1572,3408,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-02,2018,12,2,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,12981,4085,1452,5348,8781,4200,10022,656,318,747,1238,2959,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-03,2018,12,3,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,9526,0,0,0,6843,2683,4644,506,281,675,3420,4882,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-04,2018,12,4,1,화,0,1,0,0,0,17.0,16.0,8.0,7.0,426,3570,1042,3504,0,426,402,0,0,0,24,24,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-05,2018,12,5,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,9473,1746,650,2427,6295,3178,6350,502,215,1812,594,3123,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-06,2018,12,6,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,10672,1974,899,3344,0,10672,4194,790,327,1361,4000,6478,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-07,2018,12,7,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,6209,1942,363,2291,4443,1766,4406,228,182,479,914,1803,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-08,2018,12,8,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,11139,2649,644,5634,7829,3310,8836,724,189,535,855,2303,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-09,2018,12,9,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,8975,2449,650,4786,7035,1940,6125,671,177,514,1488,2850,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-10,2018,12,10,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,8808,0,0,0,5494,3314,6319,736,116,423,1214,2489,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-11,2018,12,11,1,화,0,1,0,0,0,17.0,16.0,8.0,7.0,277,3040,932,5770,0,277,274,0,0,0,3,3,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-12,2018,12,12,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,9414,1839,577,3818,6396,3018,6349,1095,41,651,1278,3065,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-13,2018,12,13,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,7726,2062,707,4487,5363,2363,6127,690,9,170,730,1599,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-14,2018,12,14,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,8253,1671,799,3061,5595,2658,5663,191,149,361,1889,2590,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-15,2018,12,15,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,13877,3746,1222,7984,10366,3511,8070,1151,273,2032,2351,5807,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-16,2018,12,16,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,10416,2768,863,6076,7888,2528,7862,227,194,1181,952,2554,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-17,2018,12,17,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,9652,0,0,0,6767,2885,7343,880,101,543,785,2309,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-18,2018,12,18,1,화,0,1,0,0,0,17.0,16.0,8.0,7.0,277,3457,1103,4935,0,277,275,2,0,0,0,2,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-19,2018,12,19,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,10928,1898,822,4306,7554,3374,7584,906,65,1192,1181,3344,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-20,2018,12,20,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,8790,1977,762,3852,5733,3057,6190,511,66,1558,465,2600,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-21,2018,12,21,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,8740,2316,666,4146,5646,3094,6214,336,160,1033,997,2526,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-22,2018,12,22,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,13630,4176,1382,8528,9212,4418,10442,414,177,1283,1314,3188,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-23,2018,12,23,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,14104,4099,1399,7467,9663,4441,10720,265,195,707,2217,3384,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-24,2018,12,24,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,11772,0,0,0,8285,3487,7583,1290,159,1289,1451,4189,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-25,2018,12,25,1,화,0,1,0,0,1,17.0,16.0,8.0,7.0,8220,4259,1414,9764,5923,2297,6210,494,94,510,912,2010,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-26,2018,12,26,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,10314,3591,1464,4814,0,10314,4227,606,322,1650,3509,6087,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-27,2018,12,27,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,7484,1528,543,29289,5213,2271,4144,854,209,736,1541,3340,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-28,2018,12,28,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,8659,2026,333,2269,6086,2573,6642,13,66,382,1556,2017,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-29,2018,12,29,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,12930,2725,788,4869,9639,3291,8580,596,227,889,2638,4350,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-30,2018,12,30,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,13762,3768,830,5503,10497,3265,10096,764,174,801,1927,3666,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2018-12-31,2018,12,31,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,13832,0,0,0,10482,3350,8236,1747,417,1091,2341,5596,2018,문화재청_궁능유적본부_4대궁_관람객_수_현황_2018년.csv
2019-01-01,2019,1,1,1,화,0,1,0,0,1,17.0,16.0,8.0,7.0,9898,4117,1603,5059,7035,2863,7937,202,147,844,768,1961,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-02,2019,1,2,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,8062,2123,756,3333,5634,2428,6350,459,183,285,785,1712,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-03,2019,1,3,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,7646,2009,878,3861,5160,2486,6209,42,99,143,1153,1437,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-04,2019,1,4,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,7018,2063,993,4099,4341,2677,5630,457,163,146,622,1388,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-05,2019,1,5,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,9565,2256,1669,6674,6366,3199,8607,274,52,355,277,958,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-06,2019,1,6,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,7673,2262,1399,5939,5179,2494,6423,301,160,132,657,1250,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-07,2019,1,7,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,6002,0,0,0,4172,1830,4190,180,103,382,1147,1812,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-08,2019,1,8,1,화,0,1,0,0,0,17.0,16.0,8.0,7.0,315,2453,853,4124,0,315,297,0,0,0,18,18,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-09,2019,1,9,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,6235,1270,688,3009,4129,2106,4307,487,44,722,675,1928,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-10,2019,1,10,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,6236,1561,897,4400,3599,2637,4922,236,91,219,768,1314,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-11,2019,1,11,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,7199,1865,1087,4782,4661,2538,4167,452,63,556,1961,3032,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-12,2019,1,12,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,12149,3167,2163,7161,7173,4976,9337,406,111,1301,994,2812,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-13,2019,1,13,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,9732,3033,1661,5446,6391,3341,8354,455,103,120,700,1378,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-14,2019,1,14,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,5429,0,0,0,3726,1703,4190,177,105,400,557,1239,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-15,2019,1,15,1,화,0,1,0,0,0,17.0,16.0,8.0,7.0,23,2512,704,2843,0,23,22,0,0,0,1,1,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-16,2019,1,16,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,7247,1430,708,3494,4951,2296,5282,379,47,1036,503,1965,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-17,2019,1,17,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,6411,1545,985,4117,4271,2140,5092,479,26,233,581,1319,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-18,2019,1,18,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,6734,1817,1208,4485,4448,2286,5471,501,66,88,608,1263,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-19,2019,1,19,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,11434,3300,2456,7089,7563,3871,9897,218,169,340,810,1537,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-20,2019,1,20,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,9574,2885,1477,5705,6335,3239,7246,289,119,771,1149,2328,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-21,2019,1,21,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,6443,0,0,0,4308,2135,5206,2,9,394,832,1237,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-22,2019,1,22,1,화,0,1,0,0,0,17.0,16.0,8.0,7.0,22,3019,1324,6005,0,22,18,4,0,0,0,4,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-23,2019,1,23,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,7986,1614,1095,4748,5464,2522,6072,344,70,876,624,1914,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-24,2019,1,24,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,7845,1772,1327,5113,5289,2556,5708,11,14,1577,535,2137,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-25,2019,1,25,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,7933,1789,1144,4153,5383,2550,5423,279,113,1046,1072,2510,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-26,2019,1,26,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,12784,3027,2330,5891,8561,4223,8908,391,47,1769,1669,3876,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-27,2019,1,27,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,11251,3141,1930,6132,7632,3619,9337,301,86,1012,515,1914,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-28,2019,1,28,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,7643,0,0,0,5109,2534,4957,231,134,1211,1110,2686,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-29,2019,1,29,1,화,0,1,0,0,0,17.0,16.0,8.0,7.0,379,2854,1367,5077,0,379,366,0,0,0,13,13,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-30,2019,1,30,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,11302,3944,2462,5256,0,11302,5029,904,643,1219,3507,6273,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-01-31,2019,1,31,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,5317,900,617,2537,3337,1980,4159,42,36,581,499,1158,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-02-01,2019,2,1,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,4874,1017,660,3427,3001,1873,2641,276,61,1029,867,2233,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-02-02,2019,2,2,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,16665,4979,3890,6383,0,16665,10336,2040,424,1164,2701,6329,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-02-03,2019,2,3,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,8513,1922,1318,3312,0,8513,3828,695,396,902,2692,4685,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-02-04,2019,2,4,0,월,0,0,0,0,1,17.0,16.0,8.0,7.0,33192,10289,7140,9615,0,33192,25519,2104,642,1368,3559,7673,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-02-05,2019,2,5,1,화,0,1,0,0,1,17.0,16.0,8.0,7.0,67146,19237,16032,19876,0,67146,55387,1430,1285,2246,6798,11759,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-02-06,2019,2,6,2,수,0,0,0,0,1,17.0,16.0,8.0,7.0,51510,13522,9500,14405,0,51510,41653,1768,379,3482,4228,9857,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-02-07,2019,2,7,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,9442,1587,879,2590,6429,3013,5598,180,56,1761,1847,3844,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-02-08,2019,2,8,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,9098,1429,903,3180,6426,2672,3920,163,169,1565,3281,5178,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-02-09,2019,2,9,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,14110,2626,1705,4810,9586,4524,8172,1559,162,2281,1936,5938,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-02-10,2019,2,10,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,11252,2338,1216,3813,7647,3605,7179,1010,352,1689,1022,4073,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-02-11,2019,2,11,0,월,0,0,0,2,0,17.0,16.0,8.0,7.0,9454,0,0,2,7081,2373,4083,1601,269,2877,624,5371,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-02-12,2019,2,12,1,화,0,1,0,0,0,17.0,16.0,8.0,7.0,301,3075,1193,4852,0,301,285,0,0,0,16,16,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
2019-02-13,2019,2,13,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,9680,1844,979,3400,6379,3301,6504,1093,90,1645,348,3176,2019,문화재청_궁능유적본부_4대궁_관람객_수_현황_2019년.csv
